LtnSmAAcute,aacute
LtnSmACircum,acircumflex
LtnSmATilde,atilde
LtnSmADiaer,adieresis
LtnSmARingAbv,aring
LtnSmAe,ae
LtnSmCCedilla,ccedilla
LtnSmEGrave,egrave
LtnSmEAcute,eacute
LtnSmECircum,ecircumflex
LtnSmEDiaer,edieresis
LtnSmIGrave,igrave
LtnSmIAcute,iacute
LtnSmICircum,icircumflex
LtnSmIDiaer,idieresis
LtnSmEth,eth
LtnSmNTilde,ntilde
LtnSmOGrave,ograve
LtnSmOAcute,oacute
LtnSmOCircum,ocircumflex
LtnSmOTilde,otilde
LtnSmODiaer,odieresis
DivSgn,divide
LtnSmOStrk,oslash
LtnSmUGrave,ugrave
LtnSmUAcute,uacute
LtnSmUCircum,ucircumflex
LtnSmUDiaer,udieresis
LtnSmYAcute,yacute
LtnSmThorn,thorn
LtnSmYDiaer,ydieresis
LtnCapABreve,Abreve
LtnSmABreve,abreve
LtnCapEBreve,Ebreve
LtnSmEBreve,ebreve
LtnCapIBreve,Ibreve
LtnSmIBreve,ibreve
LtnCapOBreve,Obreve
LtnSmOBreve,obreve
LtnCapUBreve,Ubreve
LtnSmUBreve,ubreve
LtnCapRevE,uni018E
LtnSmTurnedE,uni01DD
LtnCapGamma,uni0194
LtnSmGamma,uni0263
LtnCapEng.UCStyle,Eng.UCStyle
LtnSmEng,eng
LtnCapBDotBlw,uni1E04
LtnSmBDotBlw,uni1E05
LtnCapDDotBlw,uni1E0C
LtnSmDDotBlw,uni1E0D
LtnCapHDotBlw,uni1E24
LtnSmHDotBlw,uni1E25
LtnCapKDotBlw,uni1E32
LtnSmKDotBlw,uni1E33
LtnCapLDotBlw,uni1E36
LtnSmLDotBlw,uni1E37
LtnCapMDotBlw,uni1E42
LtnSmMDotBlw,uni1E43
LtnCapNDotBlw,uni1E46
LtnSmNDotBlw,uni1E47
LtnCapRDotBlw,uni1E5A
LtnSmRDotBlw,uni1E5B
LtnCapSDotBlw,uni1E62
LtnSmSDotBlw,uni1E63
LtnCapTDotBlw,uni1E6C
LtnSmTDotBlw,uni1E6D
LtnCapWDotBlw,uni1E88
LtnSmWDotBlw,uni1E89
LtnCapZDotBlw,uni1E92
LtnSmZDotBlw,uni1E93
LtnCapYDotBlw,uni1EF4
LtnSmYDotBlw,uni1EF5
CombGrave,gravecomb
CombAcute,acutecomb
CombCircum,uni0302
CombTilde,tildecomb
CombMacron,uni0304
CombOverline,uni0305
CombBreve,uni0306
CombDotAbv,uni0307
CombDiaer,uni0308
CombRingAbv,uni030A
CombCaron,uni030C
CombDotBlw,dotbelowcomb
CombCedilla,uni0327
ThinSpace,uni2009
ZeroWidthSpace,uni200B
ZeroWidthNonJoiner,uni200C
ZeroWidthJoiner,uni200D
NarrowNoBreakSpace,uni202F
DottedCirc,uni25CC
LtnSmA.alt,a.alt
LtnSmAGrave.alt,agrave.alt
LtnSmAAcute.alt,aacute.alt
LtnSmACircum.alt,acircumflex.alt
LtnSmATilde.alt,atilde.alt
LtnSmABreve.alt,abreve.alt
LtnSmADiaer.alt,adieresis.alt
LtnSmARingAbv.alt,aring.alt
LtnSmG.alt,g.alt
TifLtrYa,uni2D30
TifLtrSILa,uni2D300302
TifLtrSILschwa,uni2D300306
TifLtrYo,uni2D67
TifLtrSILo,uni2D670302
TifLtrYu,uni2D53
TifLtrSILu,uni2D530302
TifLtrTuarYakh,uni2D46
TifLtrTuarYak,uni2D3E
TifLtrTuarYagh,uni2D57
TifLtrTuarYaq,uni2D48
TifLtrTuarYah,uni2D42
TifLtrYan,uni2D4F
TifLtrYal,uni2D4D
TifLtrTuarYang,uni2D51
TifLtrYaj,uni2D36
TifLigTuarEngha,uni2D4F2D7F2D57
TifLigTuarEnga,uni2D4F2D7F2D36
TifLigTuarEnka,uni2D4F2D7F2D3E
TifLtrYan.slant,uni2D4F.slant
TifLtrYal.slant,uni2D4D.slant
TifLtrTawYaz,uni2D64
TifLigTuarEnza,uni2D4F2D7F2D64
TifLigTuarEnta,uni2D4F2D7F2D5C
TifLtrYat,uni2D5C
TifLtrYay,uni2D62
TifLtrSILe,uni2D620302
TifLtrSILi,uni2D620323
TifLtrYi,uni2D49
TifLigTuarElta,uni2D4D2D7F2D5C
TifLtrYar,uni2D54
TifLtrYas,uni2D59
TifLigTuarErta,uni2D542D7F2D5C
TifLigTuarEsta,uni2D592D7F2D5C
TifLigTuarEnsa,uni2D4F2D7F2D59
TifLtrTuarYab,uni2D40
TifLigTuarEmba,uni2D4E2D7F2D40
TifLtrYam,uni2D4E
TifLtrYadd,uni2D39
TifLigTuarEmta,uni2D4E2D7F2D5C
TifLigTuarEmsa,uni2D4E2D7F2D59
TifLigTuarEnfa,uni2D4F2D7F2D3C
TifLigTuarEnfta,uni2D4F2D7F2D3C2D7F2D5C
TifLtrYaf,uni2D3C
TifLigTuarEfta,uni2D3C2D7F2D5C
TifLigTuarEnja,uni2D4F2D7F2D4C
TifLigTuarEnda,uni2D4F2D7F2D39
TifLtrTuarYazh,uni2D4C
TifLigTuarEnja.alt,uni2D4F2D7F2D4C.alt
TifLtrYash,uni2D5B
TifLigTuarEshta,uni2D5B2D7F2D5C
TifLtrYaz,uni2D63
TifPuncTazarast,uni2D70
TifConsJoiner,uni2D7F
nonmarkingreturn,nonmarkingreturn
